fund_id,fund_name,Despesa,Liquidado,liquidated_brl
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"              55.804,91",289928.82941400004
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903055 - MATERIAL PARA TELECOMUNICACOES,"               1.149,75",5973.41115
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA,"             106.447,47",553037.185638
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA,"             114.540,90",595085.79186
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","             259.159,13",1346435.344002
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903064 - PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO,"              46.490,94",241539.02967600003
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA,"               6.423,56",33372.963624
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903090 - OUTROS MATERIAIS DE CONSUMO,"             949.141,31",4931168.761974
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA,"           2.540.375,00",13198264.275
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903340 - REGIME DE QUILOMETRAGEM,"               5.186,15",26944.12371
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903342 - PASSAGENS AEREAS        EXERCICIO ANTERIOR.,"               6.984,85",36289.08969
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","           1.811.375,08",9410818.090632001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903344 - VALE-TRANSPORTE,"             478.345,72",2485197.353688
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO,"              10.418,85",54130.093290000004
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903346 - LOCOMOCAO DE SERVIDORES,"               5.544,18",28804.232772000003
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","           1.266.243,58",6578641.895532001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903507 - AUDITORIA EXTERNA,"               8.760,00",45511.704000000005
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS,"                 460,00",2389.884
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS,"                  92,00",477.9768
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS,"              13.248,23",68829.854142
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903633 - SERVIçOS TéCNICOS DE PROFISSIONAIS DE TI,"                 983,75",5110.97475
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903795 - SERVICOS DE VIGILANCIA,"           6.238.230,71",32410103.830734
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903796 - SERVICOS DE LIMPEZA,"          28.147.549,32",146237777.73712802
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903799 - OUTROS SERVICOS,"           1.737.488,60",9026948.272440001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903903 - CONDOMINIOS,"              26.450,00",137418.33000000002
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS,"          43.621.374,06",226630486.79132402
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903914 - EXAMES LABORATORIAIS,"             129.257,26",671543.168604
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,"             975.317,66",5067165.370764
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO),"             613.217,38",3185909.5760520003
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903918 - PROPAGANDA/PUBLICIDADE,"               1.948,40",10122.71736
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS,"           2.770.693,82",14394862.672428
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903920 - INSTAL.MANUT.DE EQUIP.DE INFORM TRANSF88,"               1.737,00",9024.409800000001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903922 - LOC.MAQ.REPROGAFICAS C/MAO DE OBRA,"              67.624,08",351334.14523200004
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903925 - SERVICOS DE CORREIOS,"             346.969,23",1802643.937542
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903926 - PUBLICIDADE LEGAL,"               5.554,80",28859.40792
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903927 - GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE,"                 100,00",519.5400000000001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","             119.235,23",619474.7139420001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903940 - FRETES E TRANSPORTES,"              50.227,50",260951.9535
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903941 - SERVICO DE LAVANDERIA,"           4.212.187,22",21883997.482788
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903942 - SEGURO DE VIDA,"             104.689,00",543901.2306
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903943 - ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM","              11.940,62",62036.297148000005
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903944 - SEGURO DE VEICULO,"               8.842,42",45939.908868000006
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903945 - OUTROS SEGUROS,"                   0,30",1.5586200000000001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903946 - SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO","          19.874.507,49",103256016.213546
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903949 - ESTAGIARIOS CONTRATADOS POR INSTITUICOES,"             997.230,96",5181013.729584
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903951 - CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE,"             884.905,14",4597436.164356001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903952 - PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS,"              28.400,00",147549.36000000002
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","               4.047,00",21025.7838
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,"               2.703,00",14043.166200000001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903963 - INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI","              15.873,00",82466.5842
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903965 - SERVICOS DE COPA, COPEIRAGEM","              32.075,04",166642.66281600003
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903966 - COLETA DE LIXO HOSPITALAR_E DE LABORATORIO,"             155.618,28",808499.2119120001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903967 - SERVICOS DECORRENTES DE DECISAO JUDICIAL,"                 139,80",726.3169200000001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903970 - FORNEC.ALIMENT.PREPARADA-HOSPITALAR,"             113.712,71",590783.013534
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903972 - FORNEC.ALIMENTACAO PREPARADA-CUSTODIADOS,"           7.790.877,16",40476723.197064005
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB,"             918.873,65",4773916.1612100005
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"           2.980.900,07",15486968.223678
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"           9.254.722,16",48081983.510064006
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903981 - REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET,"          18.975.013,74",98582786.384796
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903983 - SERVICOS GRAFICOS,"             115.916,61",602233.155594
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS,"              11.445,47",59463.794838
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO,"             134.173,26",697083.755004
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO,"              26.762,47",139041.736638
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903999 - OUTROS SERVICOS DE TERCEIROS,"          19.676.456,51",102227062.15205401
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904007 - MANUTENçãO DE SOFTWARE,"           1.337.317,88",6947901.313751999
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904008 - LOCAçãO DE SOFTWARE,"             204.877,03",1064418.121662
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904009 - DESENVOLVIMENTO DE SOFTWARE,"           8.420.569,29",43748225.689265996
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904010 - ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR,"           1.456.696,79",7568122.502766
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904011 - SUPORTE DE INFRAESTRUTURA,"              91.500,00",475379.10000000003
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904013 - HOSPEDAGEM DE SISTEMAS,"           2.031.200,40",10552898.55816
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904014 - LOCAçãO DE EQUIPAMENTOS DE TI,"             486.316,74",2526609.990996
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904015 - MANUTENçãO DE EQUIPAMENTOS DE TI,"             101.504,00",527353.8816000001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904016 - COMUNICAçãO DE DADOS,"             209.393,25",1087881.69105
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904090 - SERVIçOS DE TECNOLOGIA DA INFORMAçãO,"           7.989.337,63",41507804.722902
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904710 - CONTRIBUICOES P/FORMACAO DO PASEP/PIS,"           1.023.463,43",5317301.904222
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904716 - PARCELAMENTO PASEP,"             613.867,57",3189287.573178
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904722 - OUTRAS TAXAS,"               9.528,79",49505.87556600001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904901 - AUXILIO - TRANSPORTE,"           1.418.974,50",7372140.1173
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33905011 - ENERGIA ELETRICA,"             738.240,33",3835453.810482
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33905012 - TELEFONIA FIXA,"              48.420,43",251563.502022
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33905013 - AGUA E ESGOTOS,"           1.934.404,02",10050002.645508
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33905017 - TELEFONIA MOVEL CELULAR,"              19.633,61",102004.45739400001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES,"             103.640,63",538454.5291020001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33909221 - DIARIAS,"               2.941,59",15282.736686000002
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33909301 - INDENIZACOES E RESTITUICOES DIVERSAS,"                  31,06",161.369124
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44903999 - OUTROS SERVICOS DE TERCEIROS,"             928.263,37",4822699.512498001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44904062 - AQUISIçãO DE SOFTWARE,"               6.279,96",32626.904184000003
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905110 - ESTUDOS E PROJETOS,"             820.668,83",4263702.839382
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905111 - GERENCIAMENTO DE OBRAS,"          10.882.987,81",56541474.86807401
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905112 - INSTALACOES,"          26.560.510,50",137992476.2517
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905130 - EXECUCAO DE OBRAS E INSTALACOES,"          56.320.834,07",292609261.327278
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905131 - DESAPROPRIACOES,"           1.401.491,59",7281309.4066860005
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905210 - VEICULOS DIVERSOS,"           5.452.545,80",28328156.44932
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905211 - TRENS,"          65.710.267,20",341391122.21088004
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO,"             293.555,83",1525139.9591820003
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905231 - MAQUINAS E MOTORES,"                 300,00",1558.6200000000001
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905232 - MOBILIARIO EM GERAL,"              42.199,00",219240.6846
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,"             252.734,21",1313055.314634
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"44905235 - EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO","             165.223,82",858403.834428
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44905242 - AQUISICAO DE SOFTWARE PRONTO,"               1.442,82",7496.027028
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44909201 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES,"          16.532.594,56",85893441.777024
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,44909205 - OBRAS E INSTALACOES,"          11.770.097,71",61150365.64253401
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,46907110 - AMORTIZ.DA DIVIDA INTERNA CONTRATADA,"           4.420.360,82",22965542.604228
81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,46907111 - PRINCIPAL DA DIVIDA POR CONTRATO EXTERNA,"          24.264.537,35",126063977.34819001
82.0,RECURSOS VINCULADOS ESTADUAIS-INTRA,31900111 - INATIVOS-RPPS,"          41.449.217,84",215345266.36593604
82.0,RECURSOS VINCULADOS ESTADUAIS-INTRA,31900113 - INATIVOS-OUTROS PODERES-RPPS,"         208.362.814,20",1082528164.89468
82.0,RECURSOS VINCULADOS ESTADUAIS-INTRA,31900115 - INATIVOS 13 SALARIO-OUTROS PODERES - RPPS,"         156.358.255,48",812343680.520792
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33901505 - DIARIA ESP.JORN.EXTR.TRAB.POL.MIL.AMB.LC 122,"           1.543.266,10",8017884.695940001
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903010 - GENEROS ALIMENTICIOS,"             312.331,85",1622688.89349
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,"33903012 - MATERIAL DE CAMA, MESA E BANHO","               6.156,41",31985.012514000002
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,"33903013 - MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA","             130.604,80",678544.17792
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903014 - MATERIAL DE LIMPEZA,"              39.106,21",203172.403434
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903015 - ARTIGOS DE HIGIENE PESSOAL,"             537.066,35",2790274.51479
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,"              29.113,39",151255.706406
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,"33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","               2.641,56",13723.960824
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903032 - MATERIAL DE USO LABORATORIAL,"               8.527,14",44301.903156
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903039 - MATERIAL ESPORTIVO E DE LAZER,"                 316,26",1643.097204
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903040 - MATERIAL EDUCATIVO E CULTURAL,"               3.058,06",15887.844924
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS,"           1.001.783,03",5204663.5540620005
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM,"                 832,78",4326.625212
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"              22.493,99",116865.27564600001
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ,"                 375,28",1949.7297119999998
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,"               5.682,29",29521.769466
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"               7.697,18",39989.928972
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA,"             329.284,72",1710765.834288
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA,"              37.830,00",196541.98200000002
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,"33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","              13.998,68",72728.74207200001
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA,"                 901,72",4684.796088
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903090 - OUTROS MATERIAIS DE CONSUMO,"              38.851,67",201849.966318
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903795 - SERVICOS DE VIGILANCIA,"          20.744.038,79",107773579.129566
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS,"             128.540,30",667818.27462
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,"33903953 - PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA","           1.213.578,50",6305025.7389
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,"33903958 - AUDIO,VIDEO,FOTO E PROJECAO","              16.000,00",83126.40000000001
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"           5.059.204,42",26284590.643668
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903981 - REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET,"           1.578.728,03",8202123.607062001
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903983 - SERVICOS GRAFICOS,"              32.134,00",166948.9836
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,33903999 - OUTROS SERVICOS DE TERCEIROS,"           3.715.623,77",19304151.734658
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,44905111 - GERENCIAMENTO DE OBRAS,"             481.425,80",2501199.60132
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,44905130 - EXECUCAO DE OBRAS E INSTALACOES,"           9.790.504,77",50865588.482058
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO,"              41.540,00",215816.916
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,44905231 - MAQUINAS E MOTORES,"               8.363,00",43449.1302
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,"              90.986,98",472713.755892
83.0,RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,"44905235 - EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO","              23.500,00",122091.90000000001
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,31900111 - INATIVOS-RPPS,"             563.691,68",2928603.7542720004
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33901401 - DIARIAS PESSOAL CIVIL,"              89.984,05",467503.13337000005
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903010 - GENEROS ALIMENTICIOS,"               3.077,20",15987.28488
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO,"              10.615,51",55151.820654
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903027 - ETANOL AUTOMOTIVO-REEMBOLSO,"              19.920,61",103495.537194
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903028 - DIESEL AUTOMOTIVO-REEMBOLSO,"              54.387,16",282563.05106400006
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"               2.449,00",12723.5346
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,"               6.200,00",32211.480000000003
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"               2.200,00",11429.880000000001
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA,"               2.180,00",11325.972
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA,"                 160,00",831.264
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903090 - OUTROS MATERIAIS DE CONSUMO,"               4.491,40",23334.61956
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903795 - SERVICOS DE VIGILANCIA,"           1.296.584,01",6736272.565554
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903796 - SERVICOS DE LIMPEZA,"              24.000,01",124689.651954
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903799 - OUTROS SERVICOS,"             155.241,80",806543.24772
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903928 - SERVICOS DE PUBLICIDADE INSTITUCIONAL,"                 187,20",972.57888
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903940 - FRETES E TRANSPORTES,"               2.350,00",12209.19
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903955 - INSCRICOES EM EVENTOS DIVERSOS,"               2.400,00",12468.960000000001
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB,"               4.404,00",22880.5416
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"              24.089,40",125154.06876000001
84.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.-INTRA,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"             209.220,94",1086986.4716760002
